475,Klinika Kardiochirurgi,21740,39808
476,Klinika Kardiochirurgi,23172,13406
477,Medican,15071,18070
478,Centrum Medyczno-Diagnostyczne,11314,10294
479,Unimed,20255,19556
480,Optimed,15837,24474
481,Voxel Centrum,25933,17683
482,Red-Med,14504,7809
483,Klinika Kardiochirurgi,9643,31554
484,Optimed,1790,14173
485,Voxel Centrum,28401,29644
486,Optimed,29685,8731
487,NZOZ Danea,21648,9222
488,Optimed,14938,26981
489,Klinika Kardiochirurgi,29907,14180
490,Prodimed,5200,22890
491,Voxel Centrum,22300,39379
492,Medican,6929,26622
493,Prodimed,4916,31932
494,NZOZ Danea,6030,31460
495,Klinika Kardiochirurgi,4828,27242
496,Red-Med,17950,1220
497,Medican,11881,2702
498,NZOZ Danea,20772,10289
499,NZOZ Danea,19740,940
500,Centrum Medyczno-Diagnostyczne,19737,26980
501,Unimed,12185,31844
502,Klinika Kardiochirurgi,25835,35803
503,Voxel Centrum,1586,16675
504,Voxel Centrum,28431,10961
505,Adamed,21815,12039
506,Klinika Kardiochirurgi,18154,15836
507,Voxel Centrum,10068,3765
508,Centrum Medyczno-Diagnostyczne,20301,1511
509,Podimed,16076,25631
510,Voxel Centrum,12463,10593
511,Voxel Centrum,29291,1336
512,Medican,8152,5092
513,Voxel Centrum,10682,27138
514,NZOZ Danea,14699,17389
515,Medican,19698,38160
516,Unimed,29088,10268
517,Medican,430,3675
518,NZOZ Danea,3331,26338
519,Prodimed,13872,32817
520,Medican,14644,11151
521,Adamed,22230,38080
522,Red-Med,20989,30310
523,NZOZ Danea,24093,28277
524,Voxel Centrum,6063,21988
525,Centrum Medyczno-Diagnostyczne,27209,36417
526,Adamed,20826,28220
527,Prodimed,22657,22083
528,Optimed,15479,10742
529,Centrum Medyczno-Diagnostyczne,27326,29411
530,Adamed,21599,6280
531,Podimed,29472,19366
532,Prodimed,6198,17546
533,Podimed,4694,26310
534,Voxel Centrum,9728,23886
535,Optimed,9700,18976
536,Prodimed,13890,19316
537,Prodimed,13298,5632
538,Centrum Medyczno-Diagnostyczne,5330,34386
539,Red-Med,15816,13176
540,Centrum Medyczno-Diagnostyczne,8314,4990
541,Red-Med,368,18426
542,Voxel Centrum,9039,12512
543,Adamed,10343,34023
544,Klinika Kardiochirurgi,8105,20802
545,Voxel Centrum,26650,24034
546,NZOZ Danea,9552,27637
547,Medican,2424,11602
548,Optimed,16385,26502
549,Optimed,6515,10522
550,Prodimed,7651,6619
551,Podimed,8866,8830
552,Podimed,29611,22466
553,Adamed,22814,12596
554,Adamed,5732,22969
555,NZOZ Danea,6688,24155
556,Unimed,24982,20356
557,Prodimed,22548,8978
558,Klinika Kardiochirurgi,5794,7568
559,Centrum Medyczno-Diagnostyczne,6220,39218
560,Klinika Kardiochirurgi,10003,9148
561,Medican,6647,7520
562,Voxel Centrum,2392,30670
563,Adamed,1185,35573
564,NZOZ Danea,34,28316
565,Voxel Centrum,24651,20920
566,Prodimed,20028,37122
567,Klinika Kardiochirurgi,65,18730
568,Unimed,28179,7904
569,Prodimed,11084,12889
570,Centrum Medyczno-Diagnostyczne,7568,21112
571,Adamed,27054,16443
572,Voxel Centrum,3972,14133
573,Podimed,9425,4069
574,Optimed,12422,12772
575,Unimed,27429,15549
576,Centrum Medyczno-Diagnostyczne,16556,10993
577,Unimed,22187,1276
578,Red-Med,18785,25964
579,Voxel Centrum,1589,28024
580,Prodimed,23484,16643
581,Prodimed,27295,13232
582,Klinika Kardiochirurgi,16659,33228
583,Voxel Centrum,4392,15842
584,Adamed,6466,26392
585,Optimed,2566,5360
586,Voxel Centrum,13377,35331
587,Unimed,3374,6707
588,Optimed,11384,7278
589,Prodimed,18946,29979
590,Adamed,13370,8737
591,Podimed,24422,1929
592,Optimed,28119,26427
593,Unimed,6168,29075
594,Adamed,930,10475
595,Klinika Kardiochirurgi,10702,32051
596,NZOZ Danea,855,12946
597,Klinika Kardiochirurgi,25934,36642
598,Red-Med,5044,35196
599,Unimed,18186,14286
600,NZOZ Danea,27555,39713
601,Red-Med,19355,30512
602,Unimed,11997,23504
603,Optimed,28330,17859
604,Voxel Centrum,27459,28928
605,Centrum Medyczno-Diagnostyczne,26228,35144
606,Unimed,19322,39715
607,Podimed,9213,14181
608,NZOZ Danea,17448,1261
609,Medican,17497,27789
610,Red-Med,25894,19647
611,Prodimed,19772,19635
612,Medican,11519,8669
613,Medican,9159,1798
614,NZOZ Danea,19947,21595
615,Unimed,17113,2927
616,Centrum Medyczno-Diagnostyczne,11357,30644
617,Optimed,5535,34059
618,Medican,12059,25959
619,Centrum Medyczno-Diagnostyczne,29598,18530
620,Unimed,16475,17245
621,Voxel Centrum,29181,3731
622,Medican,3715,16429
623,Klinika Kardiochirurgi,19722,11254
624,Prodimed,24567,9276
625,NZOZ Danea,22123,17188
626,Podimed,18212,20313
627,Adamed,23389,25143
628,Podimed,29344,29832
629,Prodimed,29739,27039
630,Medican,4983,5218
631,Adamed,16156,8493
632,Podimed,25683,22309
633,Klinika Kardiochirurgi,3933,38509
634,Unimed,17097,6729
635,Medican,19233,19390
636,Podimed,24931,8348
637,Optimed,27561,2101
638,Medican,608,34928
639,Adamed,10725,19609
640,Unimed,16949,13013
641,NZOZ Danea,14549,18245
642,Medican,19347,24590
643,Voxel Centrum,8346,22100
644,NZOZ Danea,26482,29788
645,Adamed,13530,21975
646,Optimed,22980,37800
647,Adamed,2656,30265
648,Centrum Medyczno-Diagnostyczne,17636,14778
649,Klinika Kardiochirurgi,6884,31229
650,NZOZ Danea,3201,11812
651,Prodimed,14018,1671
652,Adamed,2259,8646
653,Red-Med,2952,9264
654,Podimed,629,5414
655,Adamed,18169,31328
656,Prodimed,28884,32642
657,Optimed,21190,21806
658,Voxel Centrum,25454,5950
659,Voxel Centrum,115,10616
660,Podimed,23894,1386
661,Medican,11568,22702
662,Unimed,1538,5310
663,Prodimed,26754,26512
664,Voxel Centrum,20004,38612
665,Red-Med,13303,34636
666,Podimed,16828,38762
667,Adamed,20039,12866
668,Optimed,9813,35646
669,Optimed,8676,26646
670,Red-Med,22401,972
671,Centrum Medyczno-Diagnostyczne,3197,19725
672,Podimed,27020,33822
673,Voxel Centrum,5392,36202
674,Podimed,12003,7655
675,Unimed,28505,16648
676,NZOZ Danea,13130,38657
677,Optimed,3925,18720
678,Adamed,28063,31959
679,Unimed,13490,21305
680,Medican,8080,18771
681,Centrum Medyczno-Diagnostyczne,23044,1597
682,Centrum Medyczno-Diagnostyczne,7159,39566
683,Prodimed,11796,2377
684,Adamed,25592,7116
685,Podimed,25711,27943
686,Medican,25504,268
687,Optimed,28334,5113
688,Centrum Medyczno-Diagnostyczne,10931,17946
689,Medican,25609,25213
690,Prodimed,17810,33659
691,Medican,9072,13910
692,Klinika Kardiochirurgi,27535,18284
693,Prodimed,11511,10491
694,Centrum Medyczno-Diagnostyczne,28380,15361
695,NZOZ Danea,10655,15873
696,Optimed,11438,24772
697,Podimed,3110,17968
698,Voxel Centrum,18822,13751
699,NZOZ Danea,9367,12590
700,Voxel Centrum,25068,38455
701,Unimed,9613,37211
702,Podimed,4969,8831
703,Prodimed,21735,34897
704,Klinika Kardiochirurgi,3372,5383
705,Red-Med,5768,24496
706,Voxel Centrum,11586,29492
707,Unimed,17815,6448
708,Podimed,29405,35449
709,Klinika Kardiochirurgi,13437,33849
710,Medican,26676,7020
711,Red-Med,2516,30387
712,Centrum Medyczno-Diagnostyczne,28537,6806
713,Unimed,15095,34838
714,Podimed,8360,25493
715,Prodimed,29876,4143
716,Adamed,22019,595
717,Prodimed,28009,15447
718,Medican,15849,31014
719,Unimed,18989,12761
720,Voxel Centrum,885,26265
721,NZOZ Danea,11111,32256
722,Prodimed,10327,4089
723,Podimed,17980,36241
724,Voxel Centrum,10765,37968
725,Adamed,25185,21167
726,Medican,7711,3293
727,Medican,112,5209
728,NZOZ Danea,19645,34071
729,Prodimed,17368,18185
730,Prodimed,18964,29567
731,Adamed,29671,2089
732,Podimed,16986,34971
733,Podimed,18381,13292
734,Red-Med,7544,32385
735,Podimed,14046,14296
736,Medican,29197,27329
737,Podimed,6560,39092
738,Adamed,13351,22803
739,Red-Med,10846,30482
740,NZOZ Danea,10289,28649
741,Adamed,25962,32398
742,Podimed,7672,28404
743,NZOZ Danea,7764,35015
744,Adamed,265,25988
745,Adamed,19206,14369
746,Unimed,10873,8149
747,Klinika Kardiochirurgi,10571,8029
748,Red-Med,5252,5367
749,Adamed,20067,14800
750,Red-Med,26628,8400
751,Unimed,20221,28807
752,NZOZ Danea,4739,25842
753,Unimed,15921,19877
754,Klinika Kardiochirurgi,818,36555
755,Klinika Kardiochirurgi,3693,19389
756,Podimed,24510,474
757,Medican,60,39888
758,Podimed,25940,15286
759,Red-Med,27692,4302
760,Optimed,12941,28439
761,Red-Med,20016,33685
762,Adamed,25562,14246
763,Unimed,19118,856
764,Optimed,20187,39044
765,NZOZ Danea,7010,16204
766,NZOZ Danea,1029,19477
767,Centrum Medyczno-Diagnostyczne,21680,8608
768,Prodimed,9005,30649
769,Red-Med,13888,11083
770,Podimed,4575,33471
771,Unimed,17569,27396
772,Unimed,28473,18558
773,Optimed,16174,33191
774,Podimed,11634,10082
775,Klinika Kardiochirurgi,20898,1620
776,Klinika Kardiochirurgi,9994,26198
777,Adamed,8640,15484
778,Prodimed,20570,29325
779,Unimed,3289,21109
780,Voxel Centrum,8429,25374
781,Centrum Medyczno-Diagnostyczne,9874,388
782,Red-Med,13839,32825
783,Red-Med,23590,14856
784,Optimed,8904,27591
785,NZOZ Danea,12032,8740
786,Voxel Centrum,5813,30918
787,Unimed,22674,20215
788,NZOZ Danea,944,10155
789,Unimed,21076,15366
790,Unimed,6503,20333
791,Optimed,13856,2269
792,Adamed,17235,3295
793,Prodimed,4682,4957
794,Podimed,21960,21837
795,Klinika Kardiochirurgi,26861,12468
796,NZOZ Danea,27568,10312
797,Medican,10099,29434
798,Podimed,8255,10249
799,Voxel Centrum,19823,22390
800,Prodimed,24932,9813
801,Optimed,23549,4920
802,Podimed,12357,16277
803,Podimed,26503,28826
804,Unimed,19485,30990
805,Red-Med,21976,35722
806,Voxel Centrum,19813,9176
807,Red-Med,21365,32178
808,Unimed,21394,4883
809,Klinika Kardiochirurgi,14573,7782
810,Adamed,11112,38324
811,Adamed,26449,25190
812,Unimed,8038,18345
813,Podimed,17840,19481
814,Podimed,18739,10538
815,Optimed,21250,22360
816,Voxel Centrum,4352,19575
817,Centrum Medyczno-Diagnostyczne,19644,27439
818,Medican,27190,12769
819,Voxel Centrum,1663,2140
820,Adamed,8975,19927
821,Klinika Kardiochirurgi,26118,12549
822,Red-Med,13886,36765
823,Klinika Kardiochirurgi,13387,29094
824,Adamed,6031,21858
825,Voxel Centrum,7860,34292
826,Centrum Medyczno-Diagnostyczne,8949,37907
827,Podimed,2780,8107
828,Medican,3625,10603
829,NZOZ Danea,19319,36443
830,Voxel Centrum,23026,29730
831,Prodimed,9407,26383
832,NZOZ Danea,9662,18135
833,Voxel Centrum,5516,16785
834,Adamed,21506,4439
835,Podimed,6779,9171
836,Red-Med,14783,19471
837,Red-Med,26720,22921
838,Voxel Centrum,23648,36724
839,Optimed,10918,35301
840,Voxel Centrum,9295,36932
841,NZOZ Danea,13971,33594
842,Red-Med,1877,20114
843,Centrum Medyczno-Diagnostyczne,11739,38652
844,Unimed,11507,37365
845,NZOZ Danea,6978,36695
846,Podimed,18921,37671
847,Red-Med,5093,25124
848,Centrum Medyczno-Diagnostyczne,19043,25110
849,Optimed,7481,23340
850,Medican,12737,9470
851,Adamed,23736,8179
852,Red-Med,15763,6547
853,Optimed,3597,159
854,Medican,29274,1032
855,Optimed,5174,38224
856,Voxel Centrum,23140,4283
857,NZOZ Danea,23279,27212
858,Optimed,12346,24344
859,Centrum Medyczno-Diagnostyczne,28390,5163
860,Centrum Medyczno-Diagnostyczne,19537,8172
861,Medican,28694,12438
862,Optimed,21061,1379
863,Adamed,13412,11843
864,Medican,7284,13684
865,Red-Med,11983,29603
866,NZOZ Danea,432,16600
867,Centrum Medyczno-Diagnostyczne,22988,21703
868,NZOZ Danea,11190,34589
869,Klinika Kardiochirurgi,16379,31531
870,NZOZ Danea,3421,13849
871,Red-Med,19706,21816
872,Medican,7074,14378
873,Unimed,3726,20450
874,Unimed,12534,29233
875,Podimed,8653,21391
876,Red-Med,23104,13372
877,Red-Med,16636,37632
878,Prodimed,10761,18658
879,Prodimed,9521,37193
880,Voxel Centrum,19987,25169
881,Voxel Centrum,24911,22924
882,Centrum Medyczno-Diagnostyczne,1615,7320
883,NZOZ Danea,2329,26888
884,Adamed,10411,9278
885,Adamed,27493,10807
886,NZOZ Danea,28302,26152
887,Voxel Centrum,25174,7408
888,Klinika Kardiochirurgi,15732,11783
889,Unimed,28893,28775
890,Medican,24324,2113
891,NZOZ Danea,3376,30848
