99,Dermatolog,5400.0,72
100,Alergolog,3900.0,47
101,Lekarz pediatra,8500.0,72
102,Ksiegowy,4900.0,89
103,Onkolog,6050.0,93
104,Kardiolog,6100.0,83
105,Lekarz Pierwszego Kontaktu,5000.0,66
106,Urolog,5000.0,91
107,Lekarz pediatra,8500.0,97
108,Neurolog,6300.0,64
109,Recepcjonista,3600.0,92
110,Recepcjonista,3600.0,26
111,Laborant,4040.0,50
112,Ksiegowy,4900.0,20
113,Kardiolog,6100.0,60
114,Chirurg urazowy,6000.0,87
115,Denstysta,4500.0,10
116,Alergolog,3900.0,10
117,Dermatolog,5400.0,91
118,Laborant,4040.0,32
119,Recepcjonista,3600.0,84
120,Kardiolog,6100.0,9
121,Laborant,4040.0,62
122,Pielegniarz,4300.0,20
123,Alergolog,3900.0,87
124,Okulista,5500.0,2
125,Alergolog,3900.0,15
126,Immunolog,5700.0,3
127,Alergolog,3900.0,80
128,Lekarz pediatra,8500.0,87
129,Alergolog,3900.0,12
130,Laborant,4040.0,13
131,Onkolog,6050.0,14
132,Operator RTG/TMG,3400.0,20
133,Alergolog,3900.0,72
134,Ginekolog,4500.0,48
135,Kardiolog,6100.0,63
136,Lekarz Pierwszego Kontaktu,5000.0,30
137,Chirurg urazowy,6000.0,52
138,Konserwator,2700.0,77
139,Urolog,5000.0,65
140,Operator RTG/TMG,3400.0,86
141,Laborant,4040.0,68
142,Operator RTG/TMG,3400.0,11
143,Okulista,5500.0,55
144,Lekarz Pierwszego Kontaktu,5000.0,63
145,Okulista,5500.0,1
146,Ksiegowy,4900.0,81
147,Ksiegowy,4900.0,11
148,Lekarz pediatra,8500.0,68
149,Urolog,5000.0,24
150,Chirurg urazowy,6000.0,75
151,Okulista,5500.0,79
152,Pielegniarz,4300.0,86
153,Operator RTG/TMG,3400.0,89
154,Lekarz pediatra,8500.0,88
155,Dermatolog,5400.0,36
156,Alergolog,3900.0,1
157,Recepcjonista,3600.0,95
158,Onkolog,6050.0,74
159,Immunolog,5700.0,25
160,Ginekolog,4500.0,57
161,Neurolog,6300.0,96
162,Immunolog,5700.0,32
163,Dermatolog,5400.0,67
164,Alergolog,3900.0,71
165,Chirurg urazowy,6000.0,50
166,Chirurg urazowy,6000.0,32
167,Onkolog,6050.0,37
168,Konserwator,2700.0,43
169,Recepcjonista,3600.0,92
170,Okulista,5500.0,55
171,Alergolog,3900.0,6
172,Ksiegowy,4900.0,86
173,Ginekolog,4500.0,93
174,Lekarz pediatra,8500.0,45
175,Pielegniarz,4300.0,81
176,Lekarz pediatra,8500.0,74
177,Chirurg urazowy,6000.0,12
178,Okulista,5500.0,45
179,Kardiolog,6100.0,58
180,Neurolog,6300.0,12
181,Denstysta,4500.0,47
182,Konserwator,2700.0,85
183,Pielegniarz,4300.0,81
184,Okulista,5500.0,73
185,Ginekolog,4500.0,74
186,Ginekolog,4500.0,76
187,Chirurg urazowy,6000.0,69
188,Lekarz pediatra,8500.0,45
189,Kardiolog,6100.0,25
190,Chirurg urazowy,6000.0,47
191,Konserwator,2700.0,94
192,Lekarz pediatra,8500.0,45
193,Kardiolog,6100.0,48
194,Alergolog,3900.0,76
195,Neurolog,6300.0,18
196,Pielegniarz,4300.0,89
197,Kardiolog,6100.0,68
198,Recepcjonista,3600.0,26
199,Immunolog,5700.0,1
200,Alergolog,3900.0,55
201,Chirurg urazowy,6000.0,53
202,Okulista,5500.0,75
203,Ksiegowy,4900.0,86
204,Pielegniarz,4300.0,11
205,Operator RTG/TMG,3400.0,89
206,Laborant,4040.0,36
207,Lekarz pediatra,8500.0,4
208,Okulista,5500.0,61
209,Chirurg urazowy,6000.0,57
210,Immunolog,5700.0,24
211,Lekarz pediatra,8500.0,21
212,Dermatolog,5400.0,78
213,Denstysta,4500.0,23
214,Immunolog,5700.0,79
215,Operator RTG/TMG,3400.0,86
216,Alergolog,3900.0,31
217,Laborant,4040.0,30
218,Neurolog,6300.0,31
219,Operator RTG/TMG,3400.0,89
220,Urolog,5000.0,93
221,Lekarz Pierwszego Kontaktu,5000.0,14
222,Ginekolog,4500.0,36
223,Neurolog,6300.0,83
224,Chirurg urazowy,6000.0,83
225,Lekarz Pierwszego Kontaktu,5000.0,73
226,Alergolog,3900.0,52
227,Pielegniarz,4300.0,81
228,Chirurg urazowy,6000.0,83
229,Okulista,5500.0,79
230,Operator RTG/TMG,3400.0,11
231,Okulista,5500.0,82
232,Dermatolog,5400.0,68
233,Dermatolog,5400.0,78
234,Alergolog,3900.0,53
235,Lekarz Pierwszego Kontaktu,5000.0,97
236,Konserwator,2700.0,43
237,Onkolog,6050.0,72
238,Lekarz Pierwszego Kontaktu,5000.0,22
239,Dermatolog,5400.0,23
240,Konserwator,2700.0,43
241,Laborant,4040.0,90
242,Lekarz Pierwszego Kontaktu,5000.0,18
243,Ginekolog,4500.0,56
244,Lekarz Pierwszego Kontaktu,5000.0,49
245,Okulista,5500.0,71
246,Operator RTG/TMG,3400.0,86
247,Kardiolog,6100.0,38
248,Neurolog,6300.0,42
249,Alergolog,3900.0,90
250,Dermatolog,5400.0,83
251,Urolog,5000.0,39
252,Lekarz Pierwszego Kontaktu,5000.0,66
253,Denstysta,4500.0,83
254,Operator RTG/TMG,3400.0,86
255,Okulista,5500.0,49
256,Konserwator,2700.0,19
257,Immunolog,5700.0,99
258,Pielegniarz,4300.0,20
259,Okulista,5500.0,87
260,Laborant,4040.0,83
261,Neurolog,6300.0,80
262,Operator RTG/TMG,3400.0,86
263,Laborant,4040.0,39
264,Pielegniarz,4300.0,81
265,Operator RTG/TMG,3400.0,20
266,Okulista,5500.0,97
267,Lekarz pediatra,8500.0,90
268,Urolog,5000.0,58
269,Konserwator,2700.0,77
270,Pielegniarz,4300.0,89
271,Onkolog,6050.0,3
272,Recepcjonista,3600.0,84
273,Lekarz Pierwszego Kontaktu,5000.0,51
274,Alergolog,3900.0,55
275,Recepcjonista,3600.0,95
276,Denstysta,4500.0,17
277,Neurolog,6300.0,50
278,Immunolog,5700.0,27
279,Operator RTG/TMG,3400.0,89
280,Laborant,4040.0,27
281,Denstysta,4500.0,28
282,Chirurg urazowy,6000.0,38
283,Lekarz Pierwszego Kontaktu,5000.0,34
284,Operator RTG/TMG,3400.0,20
285,Denstysta,4500.0,8
286,Ginekolog,4500.0,46
287,Ginekolog,4500.0,72
288,Pielegniarz,4300.0,11
289,Lekarz pediatra,8500.0,18
290,Lekarz Pierwszego Kontaktu,5000.0,78
291,Operator RTG/TMG,3400.0,81
292,Ksiegowy,4900.0,11
293,Immunolog,5700.0,48
294,Chirurg urazowy,6000.0,60
295,Onkolog,6050.0,87
296,Denstysta,4500.0,88
297,Lekarz pediatra,8500.0,67
298,Laborant,4040.0,88
299,Lekarz Pierwszego Kontaktu,5000.0,42
300,Neurolog,6300.0,70
301,Dermatolog,5400.0,54
302,Ginekolog,4500.0,64
303,Operator RTG/TMG,3400.0,11
304,Laborant,4040.0,30
305,Operator RTG/TMG,3400.0,89
306,Urolog,5000.0,88
307,Ginekolog,4500.0,66
308,Alergolog,3900.0,49
309,Lekarz Pierwszego Kontaktu,5000.0,67
310,Ginekolog,4500.0,31
311,Alergolog,3900.0,4
312,Operator RTG/TMG,3400.0,89
313,Laborant,4040.0,40
314,Laborant,4040.0,75
315,Onkolog,6050.0,42
316,Laborant,4040.0,4
317,Chirurg urazowy,6000.0,13
318,Pielegniarz,4300.0,20
319,Ksiegowy,4900.0,81
320,Okulista,5500.0,9
321,Operator RTG/TMG,3400.0,81
322,Ginekolog,4500.0,29
323,Pielegniarz,4300.0,89
324,Operator RTG/TMG,3400.0,11
325,Immunolog,5700.0,57
326,Konserwator,2700.0,19
327,Immunolog,5700.0,34
328,Recepcjonista,3600.0,35
329,Laborant,4040.0,65
330,Alergolog,3900.0,30
331,Recepcjonista,3600.0,95
332,Laborant,4040.0,51
333,Laborant,4040.0,31
334,Pielegniarz,4300.0,11
335,Operator RTG/TMG,3400.0,81
336,Okulista,5500.0,38
337,Kardiolog,6100.0,50
338,Lekarz pediatra,8500.0,15
339,Ginekolog,4500.0,60
340,Lekarz pediatra,8500.0,79
341,Ginekolog,4500.0,40
342,Pielegniarz,4300.0,81
343,Operator RTG/TMG,3400.0,81
344,Lekarz Pierwszego Kontaktu,5000.0,42
345,Lekarz Pierwszego Kontaktu,5000.0,93
346,Immunolog,5700.0,13
347,Lekarz Pierwszego Kontaktu,5000.0,42
348,Neurolog,6300.0,18
349,Kardiolog,6100.0,33
350,Lekarz Pierwszego Kontaktu,5000.0,44
351,Alergolog,3900.0,7
352,Okulista,5500.0,90
353,Lekarz pediatra,8500.0,38
354,Kardiolog,6100.0,64
355,Laborant,4040.0,59
356,Onkolog,6050.0,16
357,Recepcjonista,3600.0,84
358,Chirurg urazowy,6000.0,50
359,Laborant,4040.0,5
360,Alergolog,3900.0,3
361,Dermatolog,5400.0,3
362,Onkolog,6050.0,29
363,Chirurg urazowy,6000.0,97
364,Pielegniarz,4300.0,81
365,Neurolog,6300.0,93
366,Neurolog,6300.0,93
367,Laborant,4040.0,38
368,Konserwator,2700.0,94
369,Konserwator,2700.0,85
370,Alergolog,3900.0,98
371,Pielegniarz,4300.0,11
372,Recepcjonista,3600.0,92
373,Recepcjonista,3600.0,35
374,Laborant,4040.0,91
375,Neurolog,6300.0,10
376,Recepcjonista,3600.0,92
377,Kardiolog,6100.0,39
378,Neurolog,6300.0,18
379,Neurolog,6300.0,30
380,Immunolog,5700.0,21
381,Lekarz pediatra,8500.0,5
382,Laborant,4040.0,72
383,Ginekolog,4500.0,31
384,Okulista,5500.0,15
385,Ginekolog,4500.0,49
386,Pielegniarz,4300.0,89
387,Okulista,5500.0,1
388,Operator RTG/TMG,3400.0,89
389,Onkolog,6050.0,57
390,Dermatolog,5400.0,79
391,Ginekolog,4500.0,51
392,Ksiegowy,4900.0,20
393,Recepcjonista,3600.0,35
394,Alergolog,3900.0,12
395,Ginekolog,4500.0,10
396,Operator RTG/TMG,3400.0,89
397,Ksiegowy,4900.0,11
398,Lekarz pediatra,8500.0,30
399,Ginekolog,4500.0,69
400,Immunolog,5700.0,96
401,Lekarz pediatra,8500.0,21
402,Neurolog,6300.0,0
403,Recepcjonista,3600.0,95
404,Lekarz Pierwszego Kontaktu,5000.0,49
405,Lekarz Pierwszego Kontaktu,5000.0,42
406,Ksiegowy,4900.0,20
407,Laborant,4040.0,13
408,Laborant,4040.0,83
409,Pielegniarz,4300.0,11
410,Lekarz Pierwszego Kontaktu,5000.0,15
411,Onkolog,6050.0,5
412,Recepcjonista,3600.0,92
413,Pielegniarz,4300.0,86
414,Ginekolog,4500.0,27
415,Recepcjonista,3600.0,26
416,Lekarz pediatra,8500.0,10
417,Urolog,5000.0,22
418,Alergolog,3900.0,34
419,Dermatolog,5400.0,32
420,Okulista,5500.0,29
421,Neurolog,6300.0,32
422,Onkolog,6050.0,44
423,Konserwator,2700.0,85
424,Lekarz Pierwszego Kontaktu,5000.0,61
425,Pielegniarz,4300.0,81
426,Lekarz Pierwszego Kontaktu,5000.0,67
427,Laborant,4040.0,97
428,Urolog,5000.0,76
429,Ksiegowy,4900.0,86
430,Lekarz pediatra,8500.0,30
431,Dermatolog,5400.0,5
432,Denstysta,4500.0,4
433,Immunolog,5700.0,37
434,Lekarz Pierwszego Kontaktu,5000.0,79
435,Pielegniarz,4300.0,11
436,Recepcjonista,3600.0,35
437,Konserwator,2700.0,77
438,Ksiegowy,4900.0,20
439,Konserwator,2700.0,94
440,Urolog,5000.0,9
441,Immunolog,5700.0,97
442,Urolog,5000.0,42
443,Laborant,4040.0,28
444,Denstysta,4500.0,33
445,Recepcjonista,3600.0,35
446,Immunolog,5700.0,73
447,Neurolog,6300.0,16
448,Ginekolog,4500.0,91
449,Ginekolog,4500.0,23
450,Ginekolog,4500.0,59
451,Operator RTG/TMG,3400.0,11
452,Recepcjonista,3600.0,35
453,Pielegniarz,4300.0,11
454,Urolog,5000.0,9
455,Onkolog,6050.0,53
456,Pielegniarz,4300.0,11
457,Dermatolog,5400.0,58
458,Alergolog,3900.0,18
459,Ksiegowy,4900.0,20
460,Ginekolog,4500.0,47
461,Pielegniarz,4300.0,89
462,Denstysta,4500.0,27
463,Recepcjonista,3600.0,92
464,Okulista,5500.0,87
465,Pielegniarz,4300.0,20
466,Operator RTG/TMG,3400.0,11
467,Urolog,5000.0,88
468,Kardiolog,6100.0,78
469,Kardiolog,6100.0,16
470,Pielegniarz,4300.0,89
471,Immunolog,5700.0,22
472,Laborant,4040.0,65
473,Recepcjonista,3600.0,95
474,Neurolog,6300.0,71
475,Recepcjonista,3600.0,92
476,Dermatolog,5400.0,3
477,Lekarz Pierwszego Kontaktu,5000.0,23
478,Immunolog,5700.0,37
479,Onkolog,6050.0,28
480,Laborant,4040.0,50
481,Okulista,5500.0,7
482,Denstysta,4500.0,97
483,Lekarz pediatra,8500.0,78
484,Operator RTG/TMG,3400.0,20
485,Onkolog,6050.0,0
486,Urolog,5000.0,13
487,Ksiegowy,4900.0,86
488,Pielegniarz,4300.0,11
489,Pielegniarz,4300.0,89
490,Onkolog,6050.0,10
491,Operator RTG/TMG,3400.0,20
492,Recepcjonista,3600.0,84
493,Immunolog,5700.0,82
494,Denstysta,4500.0,2
495,Denstysta,4500.0,28
496,Immunolog,5700.0,27
497,Alergolog,3900.0,57
498,Chirurg urazowy,6000.0,61
499,Ginekolog,4500.0,41
500,Ksiegowy,4900.0,86
501,Urolog,5000.0,49
502,Kardiolog,6100.0,57
503,Operator RTG/TMG,3400.0,11
504,Immunolog,5700.0,10
505,Kardiolog,6100.0,27
506,Ginekolog,4500.0,75
507,Dermatolog,5400.0,63
508,Dermatolog,5400.0,16
509,Okulista,5500.0,46
510,Kardiolog,6100.0,83
511,Urolog,5000.0,12
512,Immunolog,5700.0,8
513,Operator RTG/TMG,3400.0,89
514,Lekarz pediatra,8500.0,14
515,Alergolog,3900.0,8
516,Chirurg urazowy,6000.0,54
517,Konserwator,2700.0,85
518,Lekarz pediatra,8500.0,37
519,Onkolog,6050.0,57
520,Konserwator,2700.0,43
521,Dermatolog,5400.0,54
522,Chirurg urazowy,6000.0,88
523,Konserwator,2700.0,77
524,Urolog,5000.0,4
525,Denstysta,4500.0,40
526,Lekarz Pierwszego Kontaktu,5000.0,53
527,Lekarz pediatra,8500.0,6
528,Onkolog,6050.0,68
529,Ginekolog,4500.0,65
530,Immunolog,5700.0,78
531,Chirurg urazowy,6000.0,10
532,Okulista,5500.0,37
533,Ksiegowy,4900.0,11
534,Okulista,5500.0,70
535,Immunolog,5700.0,24
536,Ksiegowy,4900.0,81
537,Lekarz Pierwszego Kontaktu,5000.0,10
538,Kardiolog,6100.0,64
539,Onkolog,6050.0,22
540,Chirurg urazowy,6000.0,99
541,Recepcjonista,3600.0,84
542,Urolog,5000.0,4
543,Urolog,5000.0,31
544,Neurolog,6300.0,4
545,Dermatolog,5400.0,24
546,Okulista,5500.0,46
547,Kardiolog,6100.0,27
548,Pielegniarz,4300.0,20
549,Urolog,5000.0,53
550,Operator RTG/TMG,3400.0,86
551,Konserwator,2700.0,85
552,Laborant,4040.0,63
553,Recepcjonista,3600.0,26
554,Immunolog,5700.0,4
555,Ksiegowy,4900.0,89
556,Recepcjonista,3600.0,92
557,Chirurg urazowy,6000.0,3
558,Onkolog,6050.0,88
559,Neurolog,6300.0,55
560,Pielegniarz,4300.0,89
561,Denstysta,4500.0,57
562,Laborant,4040.0,58
563,Laborant,4040.0,60
564,Lekarz Pierwszego Kontaktu,5000.0,41
565,Urolog,5000.0,88
566,Denstysta,4500.0,41
567,Recepcjonista,3600.0,26
568,Ksiegowy,4900.0,20
569,Alergolog,3900.0,96
570,Ginekolog,4500.0,83
571,Kardiolog,6100.0,98
572,Konserwator,2700.0,77
573,Okulista,5500.0,67
574,Chirurg urazowy,6000.0,61
575,Dermatolog,5400.0,51
576,Lekarz Pierwszego Kontaktu,5000.0,51
577,Laborant,4040.0,97
578,Alergolog,3900.0,0
579,Alergolog,3900.0,33
580,Ginekolog,4500.0,75
581,Recepcjonista,3600.0,84
582,Alergolog,3900.0,12
583,Lekarz pediatra,8500.0,83
584,Recepcjonista,3600.0,35
585,Recepcjonista,3600.0,95
586,Urolog,5000.0,12
587,Chirurg urazowy,6000.0,91
588,Alergolog,3900.0,39
589,Ksiegowy,4900.0,89
590,Ginekolog,4500.0,58
591,Onkolog,6050.0,8
592,Neurolog,6300.0,7
593,Dermatolog,5400.0,54
594,Pielegniarz,4300.0,81
595,Lekarz pediatra,8500.0,57
596,Dermatolog,5400.0,45
597,Lekarz Pierwszego Kontaktu,5000.0,21
598,Pielegniarz,4300.0,81
599,Denstysta,4500.0,65
600,Operator RTG/TMG,3400.0,81
601,Alergolog,3900.0,98
602,Urolog,5000.0,49
603,Immunolog,5700.0,93
604,Lekarz Pierwszego Kontaktu,5000.0,44
605,Laborant,4040.0,61
606,Kardiolog,6100.0,82
607,Alergolog,3900.0,52
608,Dermatolog,5400.0,0
609,Operator RTG/TMG,3400.0,20
610,Dermatolog,5400.0,50
611,Laborant,4040.0,54
612,Lekarz Pierwszego Kontaktu,5000.0,70
613,Recepcjonista,3600.0,92
614,Denstysta,4500.0,87
615,Recepcjonista,3600.0,26
616,Chirurg urazowy,6000.0,60
617,Kardiolog,6100.0,25
618,Operator RTG/TMG,3400.0,86
619,Konserwator,2700.0,43
620,Lekarz pediatra,8500.0,69
621,Konserwator,2700.0,19
622,Alergolog,3900.0,67
623,Pielegniarz,4300.0,86
624,Urolog,5000.0,40
625,Ginekolog,4500.0,40
626,Denstysta,4500.0,83
627,Denstysta,4500.0,38
628,Chirurg urazowy,6000.0,60
629,Immunolog,5700.0,24
630,Ginekolog,4500.0,69
631,Kardiolog,6100.0,96
632,Konserwator,2700.0,77
633,Lekarz pediatra,8500.0,13
634,Kardiolog,6100.0,99
635,Urolog,5000.0,65
636,Neurolog,6300.0,87
637,Dermatolog,5400.0,25
638,Denstysta,4500.0,29
639,Alergolog,3900.0,25
640,Lekarz pediatra,8500.0,15
641,Operator RTG/TMG,3400.0,20
642,Recepcjonista,3600.0,95
643,Konserwator,2700.0,19
644,Immunolog,5700.0,78
645,Ginekolog,4500.0,1
646,Recepcjonista,3600.0,95
647,Lekarz pediatra,8500.0,75
648,Lekarz Pierwszego Kontaktu,5000.0,48
649,Lekarz Pierwszego Kontaktu,5000.0,66
650,Onkolog,6050.0,71
651,Immunolog,5700.0,46
652,Chirurg urazowy,6000.0,5
653,Ginekolog,4500.0,3
654,Lekarz Pierwszego Kontaktu,5000.0,54
655,Ksiegowy,4900.0,86
656,Ksiegowy,4900.0,86
657,Ksiegowy,4900.0,86
658,Pielegniarz,4300.0,89
659,Operator RTG/TMG,3400.0,11
660,Urolog,5000.0,57
661,Lekarz pediatra,8500.0,61
662,Dermatolog,5400.0,76
663,Recepcjonista,3600.0,35
664,Immunolog,5700.0,45
665,Alergolog,3900.0,14
666,Ginekolog,4500.0,44
667,Lekarz pediatra,8500.0,74
668,Denstysta,4500.0,78
669,Lekarz pediatra,8500.0,15
670,Ksiegowy,4900.0,81
671,Laborant,4040.0,24
672,Urolog,5000.0,33
673,Alergolog,3900.0,48
674,Lekarz Pierwszego Kontaktu,5000.0,12
675,Alergolog,3900.0,70
676,Pielegniarz,4300.0,20
677,Ginekolog,4500.0,40
678,Onkolog,6050.0,87
679,Lekarz pediatra,8500.0,97
680,Operator RTG/TMG,3400.0,81
681,Ksiegowy,4900.0,86
682,Ginekolog,4500.0,67
683,Alergolog,3900.0,70
684,Urolog,5000.0,31
685,Operator RTG/TMG,3400.0,11
686,Dermatolog,5400.0,54
687,Okulista,5500.0,88
688,Lekarz Pierwszego Kontaktu,5000.0,15
689,Recepcjonista,3600.0,35
690,Pielegniarz,4300.0,81
691,Ginekolog,4500.0,58
692,Neurolog,6300.0,57
693,Laborant,4040.0,78
694,Alergolog,3900.0,93
695,Laborant,4040.0,62
696,Okulista,5500.0,50
697,Laborant,4040.0,22
698,Alergolog,3900.0,44
699,Urolog,5000.0,67
700,Ginekolog,4500.0,56
701,Pielegniarz,4300.0,86
702,Okulista,5500.0,54
703,Dermatolog,5400.0,83
704,Operator RTG/TMG,3400.0,86
705,Pielegniarz,4300.0,86
706,Pielegniarz,4300.0,20
707,Ginekolog,4500.0,23
708,Operator RTG/TMG,3400.0,81
709,Pielegniarz,4300.0,89
710,Laborant,4040.0,16
711,Urolog,5000.0,14
712,Kardiolog,6100.0,68
713,Dermatolog,5400.0,98
714,Ksiegowy,4900.0,81
715,Immunolog,5700.0,5
716,Alergolog,3900.0,91
717,Neurolog,6300.0,62
718,Laborant,4040.0,96
719,Operator RTG/TMG,3400.0,89
720,Ksiegowy,4900.0,86
721,Ksiegowy,4900.0,89
722,Urolog,5000.0,8
723,Lekarz pediatra,8500.0,24
724,Okulista,5500.0,55
725,Neurolog,6300.0,61
726,Pielegniarz,4300.0,86
727,Neurolog,6300.0,70
728,Recepcjonista,3600.0,26
729,Onkolog,6050.0,75
730,Laborant,4040.0,40
731,Ksiegowy,4900.0,86
732,Alergolog,3900.0,67
733,Denstysta,4500.0,78
734,Neurolog,6300.0,93
735,Chirurg urazowy,6000.0,41
736,Chirurg urazowy,6000.0,9
737,Konserwator,2700.0,43
738,Ginekolog,4500.0,71
739,Laborant,4040.0,62
740,Pielegniarz,4300.0,20
741,Denstysta,4500.0,39
742,Kardiolog,6100.0,6
743,Recepcjonista,3600.0,92
744,Pielegniarz,4300.0,86
745,Konserwator,2700.0,43
746,Laborant,4040.0,51
747,Alergolog,3900.0,51
748,Onkolog,6050.0,64
749,Pielegniarz,4300.0,89
750,Okulista,5500.0,51
751,Konserwator,2700.0,94
752,Chirurg urazowy,6000.0,29
753,Lekarz Pierwszego Kontaktu,5000.0,14
754,Urolog,5000.0,73
755,Immunolog,5700.0,63
756,Lekarz Pierwszego Kontaktu,5000.0,47
757,Konserwator,2700.0,85
758,Denstysta,4500.0,63
759,Pielegniarz,4300.0,20
760,Recepcjonista,3600.0,95
761,Dermatolog,5400.0,34
762,Chirurg urazowy,6000.0,2
763,Onkolog,6050.0,34
764,Denstysta,4500.0,56
765,Onkolog,6050.0,68
766,Urolog,5000.0,28
767,Chirurg urazowy,6000.0,3
768,Recepcjonista,3600.0,35
769,Ginekolog,4500.0,60
770,Dermatolog,5400.0,74
771,Dermatolog,5400.0,33
772,Ksiegowy,4900.0,81
773,Ginekolog,4500.0,58
774,Ksiegowy,4900.0,20
775,Ksiegowy,4900.0,86
776,Ginekolog,4500.0,21
777,Immunolog,5700.0,88
778,Neurolog,6300.0,42
779,Kardiolog,6100.0,23
780,Konserwator,2700.0,77
781,Dermatolog,5400.0,97
782,Okulista,5500.0,59
783,Konserwator,2700.0,77
784,Okulista,5500.0,34
785,Onkolog,6050.0,12
786,Denstysta,4500.0,51
787,Konserwator,2700.0,43
788,Onkolog,6050.0,17
789,Immunolog,5700.0,79
790,Chirurg urazowy,6000.0,88
791,Chirurg urazowy,6000.0,29
792,Ginekolog,4500.0,97
793,Alergolog,3900.0,4
794,Chirurg urazowy,6000.0,21
795,Okulista,5500.0,69
796,Urolog,5000.0,50
797,Pielegniarz,4300.0,11
798,Immunolog,5700.0,3
799,Lekarz Pierwszego Kontaktu,5000.0,8
800,Lekarz Pierwszego Kontaktu,5000.0,61
801,Urolog,5000.0,78
802,Lekarz Pierwszego Kontaktu,5000.0,60
803,Urolog,5000.0,67
804,Alergolog,3900.0,48
805,Dermatolog,5400.0,37
806,Kardiolog,6100.0,61
807,Urolog,5000.0,63
808,Denstysta,4500.0,93
809,Okulista,5500.0,32
810,Urolog,5000.0,82
811,Ginekolog,4500.0,64
812,Laborant,4040.0,16
813,Dermatolog,5400.0,64
814,Onkolog,6050.0,48
815,Operator RTG/TMG,3400.0,20
816,Lekarz Pierwszego Kontaktu,5000.0,6
817,Laborant,4040.0,91
818,Neurolog,6300.0,76
819,Immunolog,5700.0,67
820,Chirurg urazowy,6000.0,75
821,Ksiegowy,4900.0,89
822,Denstysta,4500.0,64
823,Immunolog,5700.0,45
824,Recepcjonista,3600.0,92
825,Recepcjonista,3600.0,84
826,Operator RTG/TMG,3400.0,81
827,Onkolog,6050.0,40
828,Onkolog,6050.0,75
829,Neurolog,6300.0,97
830,Onkolog,6050.0,72
831,Laborant,4040.0,88
832,Chirurg urazowy,6000.0,83
833,Urolog,5000.0,52
834,Onkolog,6050.0,73
835,Immunolog,5700.0,80
836,Chirurg urazowy,6000.0,72
837,Lekarz pediatra,8500.0,18
838,Pielegniarz,4300.0,86
