62,Wizyty,7126,22021,5065
63,Badania,156,26422,6915
64,Wizyty,8385,34857,3980
65,Zabiegi,4921,12774,139
66,Zabiegi,2545,11530,3381
67,Wizyty kontrolne,4388,26320,6463
68,Zabiegi,1797,22325,2545
69,Wizyty,1985,31589,1603
70,Wizyty,2679,29167,8728
71,Wizyty,6119,1655,1990
72,Wizyty,9954,14833,3778
73,Badania,4898,7662,7878
74,Wizyty kontrolne,6852,28283,8164
75,Badania,620,10599,4171
76,Wizyty,3114,37155,8191
77,Zabiegi,3915,1921,9320
78,Wizyty kontrolne,6632,32415,5369
79,Wizyty,5703,16413,4410
80,Badania,8924,4873,5669
81,Badania,3621,8796,6010
82,Wizyty kontrolne,1131,39326,8607
83,Badania,2023,22884,9992
84,Wizyty,1986,29882,4158
85,Wizyty kontrolne,6340,12443,5615
86,Zabiegi,380,6685,35
87,Zabiegi,7579,22506,3590
88,Badania,7778,6632,4598
89,Wizyty kontrolne,2479,24378,107
90,Badania,4924,1248,7646
91,Wizyty kontrolne,3176,28474,8007
92,Wizyty kontrolne,547,16554,8759
93,Badania,2751,14230,1518
94,Wizyty kontrolne,8414,18508,8794
95,Zabiegi,4921,4801,446
96,Badania,812,24114,4282
97,Badania,8839,30636,4684
98,Zabiegi,8825,16294,2419
99,Wizyty kontrolne,5576,1740,9644
100,Badania,499,36311,3099
101,Badania,7614,21975,1640
102,Zabiegi,7440,37891,916
103,Zabiegi,3683,4885,8285
104,Wizyty kontrolne,4158,12197,8125
105,Wizyty kontrolne,2338,28003,9950
106,Zabiegi,3667,5108,5779
107,Badania,4131,7563,3742
108,Wizyty kontrolne,2072,10145,9343
109,Zabiegi,2498,20816,359
110,Badania,5274,27346,6267
111,Wizyty,435,27216,2771
112,Wizyty,8119,19370,4769
113,Badania,1965,24451,2975
114,Badania,7043,30341,9730
115,Badania,1463,11448,2443
116,Wizyty,807,16698,2716
117,Zabiegi,4554,17628,3960
118,Zabiegi,7443,24857,8706
119,Badania,8924,19252,903
120,Zabiegi,6408,5613,9688
121,Wizyty kontrolne,2869,20127,1184
122,Badania,6307,31673,9940
123,Wizyty kontrolne,7372,27927,8696
124,Zabiegi,6044,28348,9518
125,Badania,6001,16622,5817
126,Badania,2428,23214,9664
127,Wizyty,2529,21267,6286
128,Wizyty,1518,36738,3045
129,Zabiegi,1202,6284,7651
130,Zabiegi,3971,32868,5837
131,Badania,3620,1979,793
132,Wizyty kontrolne,2015,15290,984
133,Wizyty,1977,2012,8447
134,Wizyty,4641,9765,2054
135,Zabiegi,4095,16898,2489
136,Zabiegi,2354,2750,813
137,Wizyty kontrolne,48,30559,7965
138,Wizyty,9269,13659,2930
139,Zabiegi,1835,34362,2257
140,Zabiegi,9186,9225,3246
141,Wizyty kontrolne,9210,8312,6206
142,Wizyty kontrolne,6074,33169,2922
143,Wizyty,9359,16725,6959
144,Wizyty,5397,31541,803
145,Wizyty,7254,27818,114
146,Zabiegi,8719,7473,1974
147,Wizyty,3137,16742,6581
148,Wizyty kontrolne,9155,22076,8564
149,Wizyty kontrolne,3739,35031,7257
150,Badania,2413,11142,3647
151,Badania,6607,7776,1091
152,Wizyty,7657,39098,6187
153,Wizyty kontrolne,190,3394,3173
154,Badania,7877,22011,9197
155,Wizyty,7631,36629,3513
156,Wizyty kontrolne,5987,26728,5647
157,Badania,7877,24781,6326
158,Wizyty,1411,6553,4825
159,Wizyty,3072,12791,4536
160,Wizyty kontrolne,7527,37921,7385
161,Wizyty kontrolne,63,30523,4044
162,Zabiegi,9411,4364,5884
163,Wizyty kontrolne,4452,28121,5072
164,Zabiegi,3069,21344,1266
165,Wizyty,348,2734,8855
166,Zabiegi,8800,733,477
167,Badania,3754,4462,2035
168,Badania,5607,11007,3201
169,Badania,7853,29097,2857
170,Wizyty kontrolne,5860,36280,6309
171,Zabiegi,9593,10567,9472
172,Wizyty kontrolne,3995,10296,9201
173,Wizyty kontrolne,4560,3022,5137
174,Badania,4794,33383,4222
175,Zabiegi,6733,23896,4472
176,Zabiegi,4169,30456,5527
177,Wizyty kontrolne,4373,36433,168
178,Wizyty kontrolne,9715,31262,7760
179,Wizyty kontrolne,32,23947,7974
180,Wizyty,2237,4944,4944
181,Zabiegi,7593,6664,5407
182,Wizyty,1035,9376,8632
183,Badania,4090,19754,5791
184,Badania,7881,26385,3330
185,Wizyty,9540,10535,5663
186,Wizyty kontrolne,5430,37339,7411
187,Badania,4973,902,2753
188,Wizyty,1243,12324,4651
189,Badania,6227,1503,7439
190,Wizyty kontrolne,4291,881,157
191,Wizyty kontrolne,7441,16705,4231
192,Zabiegi,3601,33193,1745
193,Badania,8370,20438,9342
194,Wizyty kontrolne,4651,39312,5061
195,Wizyty,7538,13607,5628
196,Wizyty kontrolne,806,14268,6511
197,Badania,8091,20201,6592
198,Wizyty,1033,19022,9321
199,Wizyty,3901,33657,1101
200,Wizyty,6404,39729,2748
201,Wizyty,481,159,165
202,Wizyty kontrolne,2636,30938,182
203,Badania,1277,5197,8158
204,Zabiegi,2406,25927,1908
205,Zabiegi,202,11295,2289
206,Wizyty kontrolne,9020,14082,1080
207,Zabiegi,7095,31067,4741
208,Wizyty kontrolne,9881,8541,7379
209,Wizyty kontrolne,6821,15024,3352
210,Wizyty kontrolne,8902,39925,3147
211,Wizyty,3158,16632,5990
212,Zabiegi,4437,5489,2390
213,Wizyty kontrolne,6259,4727,9039
214,Zabiegi,9656,1965,2468
215,Wizyty,5344,38677,8343
216,Wizyty,1178,24026,8643
217,Wizyty kontrolne,8285,9355,5698
218,Wizyty,5543,21721,1981
219,Badania,6462,32183,9139
220,Wizyty kontrolne,1942,11226,8454
221,Wizyty,1027,29792,3698
222,Zabiegi,441,24012,3434
223,Zabiegi,5603,17519,5826
224,Badania,9597,13796,3299
225,Wizyty kontrolne,9006,34738,5374
226,Wizyty,5216,5524,5104
227,Wizyty,9019,17940,3774
228,Wizyty kontrolne,6204,37779,5246
229,Wizyty,9371,22374,7521
230,Wizyty,8477,8795,6865
231,Badania,2893,34201,8834
232,Badania,5651,31205,4136
233,Zabiegi,6854,8769,3734
234,Wizyty,5950,37807,3294
235,Wizyty kontrolne,3152,33747,1706
236,Wizyty,3372,9270,2085
237,Zabiegi,3041,36583,8198
238,Badania,9184,33339,5946
239,Wizyty kontrolne,5445,27638,3438
240,Wizyty,3544,450,2374
241,Badania,3269,1308,301
242,Badania,5554,8142,3961
243,Zabiegi,723,23658,2454
244,Badania,4924,39455,9738
245,Zabiegi,4712,23636,9327
246,Zabiegi,1034,17244,6831
247,Badania,1796,9800,3452
248,Wizyty,9310,14145,5041
249,Zabiegi,4077,14599,2547
250,Zabiegi,7131,18630,8950
251,Wizyty kontrolne,7596,27794,1468
252,Zabiegi,8545,13120,5864
253,Wizyty,8115,5024,4689
254,Wizyty kontrolne,3194,20954,2066
255,Zabiegi,188,11620,9854
256,Badania,4316,12509,8465
257,Wizyty kontrolne,3335,30601,5569
258,Zabiegi,6849,10218,8099
259,Wizyty kontrolne,2503,6007,6666
260,Wizyty kontrolne,7986,17339,4283
261,Wizyty kontrolne,5734,26637,6844
262,Badania,3576,28840,8426
263,Zabiegi,302,31142,5002
264,Wizyty kontrolne,6557,94,7367
265,Badania,3097,9302,3850
266,Zabiegi,1022,10919,6680
267,Wizyty,4159,34924,2565
268,Wizyty,6520,8678,9558
269,Badania,3969,6704,2676
270,Badania,8782,33817,5740
271,Badania,1463,33315,6356
272,Wizyty,7319,25815,3960
273,Wizyty kontrolne,394,10563,5058
274,Wizyty,2947,17810,1256
275,Zabiegi,9827,28742,5808
276,Badania,3269,33044,3422
277,Zabiegi,5125,10203,2030
278,Wizyty kontrolne,8554,2627,8204
279,Wizyty,1279,29166,752
280,Wizyty kontrolne,7080,39518,4616
281,Wizyty,7967,23203,9918
282,Wizyty,9599,7295,8553
283,Zabiegi,9913,37592,2463
284,Wizyty,2318,5080,6951
285,Wizyty,9941,6245,4972
286,Wizyty kontrolne,3771,5560,6478
287,Zabiegi,4077,14684,2195
288,Wizyty,7114,7045,5211
289,Wizyty kontrolne,7893,33291,6753
290,Wizyty kontrolne,4173,16321,1837
291,Wizyty kontrolne,7960,18806,5414
292,Zabiegi,9466,9032,9813
293,Wizyty kontrolne,9122,2783,6373
294,Wizyty kontrolne,1362,19277,4886
295,Wizyty kontrolne,3665,35264,7136
296,Wizyty,9915,10530,3381
297,Zabiegi,1186,31758,8031
298,Wizyty kontrolne,7197,26094,3577
299,Zabiegi,6791,4533,1098
300,Wizyty,7339,8310,5707
301,Zabiegi,8273,16991,7162
302,Wizyty kontrolne,4946,17622,2151
303,Wizyty,7833,22959,1772
304,Zabiegi,3667,24519,7881
305,Wizyty kontrolne,4111,33728,6269
306,Wizyty kontrolne,4133,29849,4993
307,Wizyty,4737,18600,110
308,Wizyty kontrolne,3623,18295,5567
309,Zabiegi,8495,26489,7505
310,Zabiegi,3102,37415,4406
311,Zabiegi,70,21052,1289
312,Zabiegi,1106,33673,6748
313,Wizyty kontrolne,1924,8117,2750
314,Badania,1975,26645,2696
315,Badania,4251,37028,8790
316,Wizyty,7700,15263,7891
317,Wizyty kontrolne,5450,21632,3948
318,Zabiegi,3934,30228,5383
319,Badania,2970,3323,1261
320,Wizyty,8746,22780,9730
321,Badania,4251,29891,6550
322,Wizyty kontrolne,2295,21240,1411
323,Zabiegi,9819,36028,5751
324,Badania,5378,21122,4268
325,Zabiegi,7131,38792,242
326,Wizyty kontrolne,8080,34801,1710
327,Wizyty kontrolne,2010,641,9099
328,Zabiegi,231,20916,4111
329,Zabiegi,2638,699,4617
330,Badania,9037,22548,9190
331,Zabiegi,4137,7173,3843
332,Wizyty kontrolne,4671,4276,5549
333,Badania,8633,7398,1188
334,Badania,2413,15314,8910
335,Wizyty,3688,353,3064
336,Wizyty,1826,7109,342
337,Zabiegi,8812,17715,9324
338,Badania,3713,22782,5061
339,Wizyty,6755,30993,6128
340,Zabiegi,6779,73,380
341,Wizyty kontrolne,9338,25133,3944
342,Badania,9444,27595,748
343,Wizyty kontrolne,9477,7600,1462
344,Wizyty kontrolne,7037,37443,9997
345,Wizyty,6172,1662,1666
346,Wizyty kontrolne,5670,7882,9172
347,Wizyty,2455,5175,1058
348,Zabiegi,833,7253,987
349,Badania,1334,17842,9521
350,Badania,9567,29423,9276
351,Wizyty,8424,10369,2923
352,Wizyty,2690,33538,6
353,Wizyty,5362,9521,3823
354,Wizyty,9929,39564,902
355,Wizyty,9613,27273,587
356,Wizyty,9225,2220,7551
357,Zabiegi,8218,2311,8083
358,Wizyty,9071,36884,6338
359,Zabiegi,6020,936,7803
360,Wizyty kontrolne,838,25301,166
361,Wizyty kontrolne,6979,9951,7239
362,Wizyty,3361,12312,2048
363,Zabiegi,3774,17691,5745
364,Badania,2843,34721,651
365,Wizyty,8747,17155,9987
366,Zabiegi,4846,12108,8610
367,Wizyty,9991,35642,5256
368,Wizyty kontrolne,6063,26002,5856
369,Zabiegi,3748,1629,1951
370,Wizyty,9110,20098,4454
371,Zabiegi,5844,18945,4312
372,Zabiegi,7579,12298,1605
373,Zabiegi,723,2104,8724
374,Wizyty kontrolne,2764,17069,3151
375,Wizyty,804,34698,3208
376,Zabiegi,9804,5131,7802
377,Zabiegi,5550,37950,8730
378,Badania,213,27230,2716
379,Wizyty,8204,33296,5826
380,Zabiegi,9596,17081,6159
381,Badania,7309,14586,5962
382,Zabiegi,3202,37001,1902
383,Badania,3074,9389,3982
384,Wizyty,5409,35477,694
385,Badania,8535,27350,4236
386,Wizyty,6436,36096,3094
387,Badania,2428,24091,2357
388,Wizyty,9939,9475,2558
389,Wizyty,851,5533,1322
390,Wizyty kontrolne,1723,22453,3987
391,Zabiegi,1394,14838,3775
392,Badania,9780,14341,1433
393,Wizyty,6257,3642,7226
394,Wizyty,5389,28219,8439
395,Badania,8547,8055,6724
396,Zabiegi,4554,27836,5542
397,Wizyty,4085,19766,7766
398,Zabiegi,4890,12037,7906
399,Wizyty kontrolne,2571,6393,1437
400,Zabiegi,4503,6253,951
401,Zabiegi,9694,30077,5879
402,Wizyty,6932,31269,8388
403,Badania,5392,38583,5411
404,Wizyty kontrolne,8053,22329,5787
405,Wizyty kontrolne,3384,21017,6324
406,Wizyty kontrolne,3454,15565,7886
407,Badania,1604,7115,9214
408,Wizyty,2487,21602,115
409,Wizyty kontrolne,7354,24500,1719
410,Wizyty,149,24784,7457
411,Badania,9597,36464,823
412,Zabiegi,7534,3020,3392
413,Zabiegi,7692,10712,3720
414,Zabiegi,2898,36001,4589
415,Wizyty kontrolne,2106,33471,1030
416,Zabiegi,6910,38648,1923
417,Wizyty,1738,10802,2767
418,Wizyty kontrolne,6136,4690,9218
419,Zabiegi,9951,2421,2819
420,Wizyty,9612,11081,8571
421,Wizyty kontrolne,7019,31092,2351
422,Wizyty,4240,27393,8664
423,Badania,9206,19079,2757
424,Wizyty kontrolne,6295,22361,7547
425,Wizyty,21,4225,8444
426,Zabiegi,6778,24858,5665
427,Wizyty kontrolne,6329,38651,4515
428,Wizyty,5022,37454,2614
429,Zabiegi,9408,23870,9698
430,Badania,5392,4558,8047
431,Zabiegi,4137,31623,5036
432,Badania,8467,36618,8316
433,Zabiegi,1233,34755,2686
434,Badania,7877,1342,6360
435,Zabiegi,5796,22995,143
436,Zabiegi,2802,29437,1206
437,Zabiegi,7102,15433,8688
438,Zabiegi,171,4970,8995
439,Badania,1356,28137,7468
440,Badania,8523,22201,7160
441,Wizyty kontrolne,5660,17577,9894
442,Wizyty kontrolne,6751,14898,8439
443,Badania,3482,927,6031
444,Badania,5592,37707,2644
445,Wizyty kontrolne,2495,32926,7560
446,Wizyty kontrolne,8295,19562,198
447,Badania,7087,16296,2852
448,Zabiegi,2566,31908,5833
449,Zabiegi,1485,21832,9001
450,Badania,151,10114,6267
451,Badania,1841,20821,1067
452,Zabiegi,859,12089,7740
453,Wizyty kontrolne,9714,6832,4485
454,Wizyty kontrolne,4032,6188,6853
455,Zabiegi,9669,36689,9471
456,Badania,3949,32721,3954
457,Wizyty,565,3755,2541
458,Badania,6607,4734,1924
459,Badania,5554,22353,2895
460,Badania,7797,16429,3089
461,Zabiegi,1864,997,5922
462,Zabiegi,3683,27510,988
463,Wizyty,656,19721,6527
464,Wizyty,1153,10837,1633
465,Zabiegi,125,8161,5125
466,Zabiegi,2746,6439,9255
467,Wizyty,1386,38292,3650
468,Zabiegi,5600,27308,3166
469,Wizyty kontrolne,5188,26187,1817
470,Zabiegi,6840,36737,7112
471,Wizyty,8984,15291,9916
472,Wizyty kontrolne,902,20483,3039
473,Badania,1246,16528,8256
474,Badania,8782,34819,6030
475,Zabiegi,3157,9532,312
476,Wizyty,1054,20121,7152
477,Wizyty kontrolne,7144,39692,1023
478,Badania,3765,23768,8770
479,Zabiegi,8939,9640,145
480,Badania,1840,7436,4768
481,Badania,4338,33617,7263
482,Zabiegi,8604,38971,76
483,Badania,9971,29217,3256
484,Wizyty kontrolne,8667,20423,1052
485,Zabiegi,6045,27665,9704
486,Zabiegi,2366,22830,9246
487,Wizyty kontrolne,1332,18780,4768
488,Badania,8574,27259,8567
489,Wizyty kontrolne,726,35149,6551
490,Zabiegi,9484,6642,5207
491,Zabiegi,3312,855,3239
492,Wizyty kontrolne,3767,24956,7949
493,Wizyty kontrolne,9115,25759,1066
494,Wizyty,6259,10634,9212
495,Zabiegi,70,30966,6956
496,Wizyty kontrolne,3607,37275,5432
497,Badania,2153,8021,3659
498,Badania,7087,11572,9816
499,Badania,3620,19040,8310
500,Wizyty kontrolne,1256,14503,133
501,Wizyty kontrolne,5616,39653,6591
502,Wizyty,6221,8847,5961
503,Wizyty,9518,39516,7720
504,Wizyty kontrolne,4234,25616,7361
505,Wizyty kontrolne,1520,28006,1049
506,Wizyty,2907,10585,2443
507,Wizyty,1252,35919,8952
508,Badania,2970,36771,3000
509,Wizyty kontrolne,1253,29069,7454
510,Badania,2845,36592,4442
511,Wizyty,4925,16064,1129
512,Badania,9505,38926,8215
513,Wizyty,2272,24690,52
514,Wizyty kontrolne,7419,25940,3379
515,Badania,6756,17391,3973
516,Wizyty,8453,15417,3899
517,Badania,8611,19421,8094
518,Wizyty kontrolne,2849,26851,7668
519,Wizyty kontrolne,6152,23441,133
520,Wizyty,1033,7661,1288
521,Zabiegi,2274,36895,7354
522,Wizyty kontrolne,3425,15797,1179
523,Zabiegi,3971,14081,661
524,Wizyty,6928,27869,8713
525,Wizyty,6624,5647,9256
526,Wizyty kontrolne,4551,15111,8042
527,Badania,1310,18117,3487
528,Badania,8782,6487,1008
529,Badania,3947,16704,6849
530,Wizyty kontrolne,4030,27381,2405
531,Badania,6171,5313,3598
532,Zabiegi,4643,6472,7776
533,Badania,3721,23784,9280
534,Wizyty,2769,15099,8622
535,Wizyty kontrolne,4864,31020,5768
536,Wizyty kontrolne,3344,74,6257
537,Wizyty kontrolne,6980,15088,3415
538,Zabiegi,4579,17639,242
539,Zabiegi,4565,13556,5259
540,Wizyty,4807,34674,163
541,Zabiegi,8849,15755,8592
542,Wizyty,5766,28818,6642
543,Wizyty kontrolne,2180,8704,948
544,Wizyty,6208,3978,3518
545,Zabiegi,1833,11355,6359
546,Wizyty,3532,19315,8856
547,Wizyty kontrolne,4679,37276,8764
548,Wizyty kontrolne,6206,25028,5203
549,Badania,8435,2556,8006
550,Wizyty,6339,3340,2773
551,Badania,4924,368,8635
552,Wizyty,815,39412,1699
553,Zabiegi,9585,8039,2148
554,Wizyty kontrolne,3963,19455,2344
555,Zabiegi,7409,7817,7514
556,Zabiegi,9015,13642,4446
557,Zabiegi,1881,24375,8714
558,Wizyty,9876,21134,4290
559,Wizyty kontrolne,2939,18896,3586
560,Badania,6171,28507,6212
561,Zabiegi,3860,22887,8641
562,Zabiegi,1134,23389,7588
563,Badania,9444,24015,6234
564,Badania,8672,7576,3110
565,Zabiegi,3841,29521,6225
566,Zabiegi,1592,25773,9966
567,Wizyty kontrolne,9690,2162,7260
568,Wizyty kontrolne,4401,26261,1012
569,Badania,1246,15984,4386
570,Zabiegi,5388,37730,6561
571,Wizyty,9810,31811,7855
572,Badania,8577,38850,9424
573,Zabiegi,1601,8222,4446
574,Wizyty kontrolne,4172,31805,2765
575,Wizyty kontrolne,3263,33516,1229
576,Zabiegi,4236,12148,1369
577,Wizyty,8014,23957,476
578,Wizyty kontrolne,1900,34274,3
579,Wizyty,5299,20344,4509
580,Wizyty kontrolne,8639,15900,9967
581,Badania,6866,12849,1781
582,Wizyty kontrolne,5669,37138,5715
583,Badania,1356,25106,953
584,Zabiegi,9591,7757,9941
585,Wizyty kontrolne,6383,3499,802
586,Wizyty,8642,37166,3884
587,Badania,4418,30361,3009
588,Badania,4898,14777,7859
589,Badania,7877,30058,406
590,Badania,2428,7459,7648
591,Wizyty,8715,26085,9636
592,Badania,3571,3532,7916
593,Badania,9400,18888,4130
594,Wizyty,2628,37221,3947
595,Zabiegi,6379,10245,6913
596,Zabiegi,8678,37552,1851
597,Zabiegi,2354,130,7611
598,Wizyty kontrolne,2503,11203,5811
599,Badania,7074,31828,2997
600,Wizyty,3058,25988,6726
601,Zabiegi,8378,20290,6063
602,Wizyty kontrolne,3806,23085,9216
603,Zabiegi,144,8392,6736
604,Badania,9231,4809,5989
605,Wizyty kontrolne,7160,27600,8268
606,Wizyty kontrolne,2796,26165,7318
607,Badania,812,12576,9339
608,Wizyty,7268,23821,9309
609,Wizyty kontrolne,8373,20658,4551
610,Wizyty kontrolne,5327,1741,5777
611,Wizyty,9794,25187,407
612,Zabiegi,7352,16690,1388
613,Zabiegi,3402,37190,199
614,Wizyty kontrolne,4666,9268,3578
615,Wizyty kontrolne,842,39280,6662
616,Badania,6888,35917,4357
617,Badania,9403,12867,4722
618,Wizyty kontrolne,2278,13395,1780
619,Wizyty kontrolne,7558,6401,6856
620,Zabiegi,1397,14848,7563
621,Badania,3911,23212,1553
622,Badania,499,4629,4956
623,Badania,8686,4333,2706
624,Wizyty kontrolne,3946,10088,7267
625,Zabiegi,8229,12631,9954
626,Wizyty,4950,54,1749
627,Badania,1804,19654,5495
628,Wizyty,9551,30216,5320
629,Wizyty kontrolne,840,32023,5204
630,Wizyty kontrolne,2051,8162,2848
631,Zabiegi,2042,18374,1264
632,Badania,5855,33220,3462
633,Badania,5399,36,9510
634,Zabiegi,8991,29477,1317
635,Badania,8370,36639,3391
636,Wizyty,390,21367,5847
637,Wizyty,9208,11135,5609
638,Wizyty kontrolne,2735,21608,3643
639,Zabiegi,6300,24067,6944
640,Zabiegi,6170,16098,6497
641,Wizyty,657,7855,6957
642,Badania,3871,26307,2679
643,Zabiegi,7308,8562,9013
644,Wizyty,7749,15004,1629
645,Wizyty,3177,2370,3847
646,Wizyty,2538,5655,9117
647,Wizyty,2126,6567,7381
648,Wizyty kontrolne,8361,9889,5983
649,Wizyty kontrolne,6486,14395,8387
650,Wizyty kontrolne,414,30549,5156
651,Zabiegi,9913,22558,1224
652,Zabiegi,2373,23184,3660
653,Zabiegi,7353,1321,2776
654,Badania,1992,31123,4963
655,Zabiegi,3060,7139,1760
656,Wizyty kontrolne,7320,32588,1791
657,Badania,1772,9530,9969
658,Badania,8535,6074,4998
659,Wizyty kontrolne,7274,21362,1303
660,Badania,6916,24625,5232
661,Wizyty kontrolne,4916,31265,3864
662,Wizyty kontrolne,5436,30873,6462
663,Zabiegi,2653,3727,1538
664,Badania,499,10155,9613
665,Zabiegi,2898,32758,1053
666,Wizyty,7777,10737,4641
667,Wizyty,9659,386,2622
668,Wizyty,553,26249,5020
669,Badania,1246,10002,1712
670,Zabiegi,4991,37283,7142
671,Wizyty kontrolne,1198,38772,5978
672,Badania,4973,26110,7219
673,Wizyty kontrolne,9046,28844,4365
674,Wizyty kontrolne,9169,20206,3874
675,Wizyty kontrolne,3929,45,9381
676,Wizyty kontrolne,4153,38361,6890
677,Wizyty,4047,17629,213
678,Wizyty kontrolne,4285,39668,1405
679,Wizyty kontrolne,2064,26325,2077
680,Wizyty kontrolne,366,26762,3063
681,Badania,4900,30239,9717
682,Zabiegi,1347,10805,1886
683,Zabiegi,2287,31606,9665
684,Wizyty,1166,610,9072
685,Wizyty kontrolne,3139,5896,3068
686,Wizyty kontrolne,9284,6353,121
687,Wizyty kontrolne,86,14647,2767
688,Badania,8887,22803,108
689,Wizyty,7555,2899,4073
690,Wizyty kontrolne,824,3082,3527
691,Wizyty kontrolne,1970,12001,7397
692,Wizyty,5114,3883,9922
693,Zabiegi,4962,23511,4409
694,Zabiegi,939,38078,3182
695,Wizyty kontrolne,1112,3740,3011
696,Badania,3079,5596,8279
697,Zabiegi,8071,32908,4220
698,Badania,6607,13360,6067
699,Wizyty kontrolne,7835,35634,7830
700,Wizyty,501,29495,3266
701,Zabiegi,8775,12748,6863
702,Wizyty,9114,25727,4078
703,Zabiegi,1117,34058,3854
704,Zabiegi,4880,24875,9978
705,Wizyty kontrolne,2632,37839,7506
706,Wizyty,3032,757,9772
707,Wizyty kontrolne,442,15672,8325
708,Wizyty,4646,37734,8540
709,Zabiegi,2147,30483,4271
710,Wizyty,7788,23982,8686
711,Zabiegi,6279,26371,5534
712,Wizyty,8697,4971,2153
713,Zabiegi,7947,10705,9058
714,Wizyty kontrolne,1501,11169,8774
715,Zabiegi,9416,13902,4462
716,Badania,8924,25408,7873
717,Badania,1430,14105,1559
718,Badania,3094,18787,5752
719,Wizyty,3114,5464,4738
720,Wizyty,6575,33869,618
721,Badania,9532,37627,2793
722,Badania,8435,15403,1352
723,Wizyty kontrolne,7391,37118,2983
724,Badania,5855,2710,1350
725,Wizyty kontrolne,1487,24869,599
726,Zabiegi,4801,38352,5258
727,Wizyty,2741,5311,8984
728,Wizyty,4508,19907,9052
729,Wizyty,9881,32293,7387
730,Badania,9233,26823,5844
731,Zabiegi,1312,27321,8355
732,Zabiegi,669,603,4991
733,Zabiegi,8775,11242,7795
734,Wizyty kontrolne,3640,36009,5258
735,Badania,2843,9260,7715
736,Zabiegi,3774,26756,7604
737,Wizyty kontrolne,7289,23554,1243
738,Wizyty kontrolne,2039,4202,5584
739,Wizyty,8103,2358,7734
740,Badania,7087,2435,5568
741,Badania,350,26652,4656
742,Badania,581,32034,5211
743,Zabiegi,9949,27732,5544
744,Zabiegi,3196,26369,5543
745,Zabiegi,4750,9735,5150
746,Wizyty,4261,14854,8415
747,Wizyty kontrolne,2797,8807,4373
748,Wizyty kontrolne,2203,9347,4813
749,Wizyty kontrolne,2794,5937,1394
750,Wizyty,4946,34671,3840
751,Wizyty,749,32106,4522
752,Wizyty kontrolne,6259,31719,9569
753,Wizyty kontrolne,6245,14455,8350
754,Badania,132,35636,771
755,Wizyty,4599,30196,8473
756,Wizyty kontrolne,8092,16874,7905
757,Badania,6888,11372,965
758,Zabiegi,5204,1103,5626
759,Wizyty,1489,14574,5301
760,Wizyty kontrolne,604,25290,9175
761,Badania,7074,34891,6678
762,Wizyty,4714,18489,6815
763,Wizyty,437,33519,3382
764,Wizyty kontrolne,688,17261,1279
765,Badania,8521,31666,7373
766,Wizyty kontrolne,1556,10617,965
767,Wizyty,3701,35851,3177
768,Zabiegi,4415,22014,595
769,Wizyty kontrolne,6789,3198,2673
770,Badania,272,26589,2174
771,Zabiegi,1721,31407,6579
772,Zabiegi,4025,29802,656
773,Wizyty,986,10196,7719
774,Wizyty kontrolne,2118,14193,7648
775,Wizyty kontrolne,9216,2711,1593
776,Wizyty,4625,28573,9464
777,Wizyty,3139,34994,5903
778,Wizyty kontrolne,10000,35530,7285
779,Wizyty,4170,29623,7065
